run_1,21613483
run_1,21438075
run_1,21434304
run_1,21444667
run_1,21424955
run_1,21432130
run_1,21485322
run_1,21697735
run_1,21371316
run_1,21412434
run_1,21363983
run_1,21397089
run_1,21366860
run_1,21425593
run_1,21403492
run_1,21447510
run_1,21704234
run_1,21387828
run_1,21417416
run_1,22302664
run_1,21824427
run_1,22127847
run_1,21389128
run_1,21408060
run_1,21337432
run_1,21402391
run_1,21401790
run_1,21415022
run_1,21385613
run_1,21365755
run_1,21454221
run_1,21707589
run_1,21441213
run_1,21431158
run_1,24982533
run_1,21374392
run_1,21375122
run_1,21443103
run_1,21403705
run_1,21387174
run_1,21509386
run_1,21410179
run_1,21430005
run_1,21380840
run_1,21392413
run_1,21368201
run_1,21594055
run_1,21457911
run_1,21405931
run_1,21424584
run_1,21377707
run_1,21408153
run_1,21414122
run_1,21362288
run_1,21449929
run_1,21381512
run_1,21396814
run_1,21372465
run_1,21390683
run_1,21408905
run_1,21369456
run_1,24118992
run_1,21417211
run_1,21406496
run_1,21385677
run_1,21405315
run_1,21413830
run_1,21369813
run_1,21374054
run_1,21390759
run_1,21406135
run_1,21376397
run_1,21350922
run_1,21387070
run_1,21395646
run_1,21649860
run_1,21631359
run_1,21583991
run_1,21665860
run_1,21607909
run_1,21582735
run_1,21579969
run_1,21592695
run_1,21575881
run_1,21578923
run_1,21850070
run_1,21545391
run_1,21639740
run_1,21536747
run_1,21602999
run_1,21639164
run_1,21574896
run_1,21606713
run_1,21556739
run_1,21548532
run_1,21483676
run_1,21445869
run_1,21418548
run_1,21396050
run_1,21407871
run_1,21747133
run_1,21399479
run_1,21430215
run_1,21417811
run_1,21403224
run_1,21373802
run_1,21436706
run_1,21382335
run_1,21396773
run_1,21363028
run_1,21488644
run_1,21399860
run_1,21385003
run_1,21550457
run_1,21415190
run_1,21425896
run_1,21410054
run_1,21414976
run_1,21392023
run_1,21409200
run_1,21384396
run_1,21466783
run_1,21410525
run_1,21430405
run_1,21390703
run_1,21384942
run_1,21457127
run_1,21448474
run_1,21390016
run_1,21412808
run_1,21443608
run_1,21446011
run_1,21486993
run_1,21398212
run_1,21373070
run_1,21442490
run_1,21383086
run_1,21563025
run_1,21781720
run_1,21594620
run_1,21613597
run_1,21633250
run_1,21605084
run_1,21562841
run_1,21891509
run_1,21606297
run_1,21476499
run_1,21538327
run_1,21484557
run_1,21513253
run_1,21534048
run_1,21536833
run_1,23030335
run_1,21517108
run_1,21913012
run_1,21492837
run_1,21505421
run_1,21504128
run_1,21484270
run_1,21483141
run_1,21755504
run_1,23497172
run_1,21694446
run_1,22058903
run_1,21417461
run_1,21399520
run_1,21427926
run_1,21386616
run_1,21440531
run_1,21402743
run_1,21409492
run_1,21473057
run_1,21686381
run_1,21422675
run_1,21425612
run_1,21683040
run_1,25040601
run_1,21427922
run_1,21660577
run_1,21746175
run_1,21672194
run_1,21583494
run_1,21603584
run_1,21574656
run_1,21481777
run_1,21485863
run_1,21451225
run_1,21426476
run_1,21376519
run_1,21417239
run_1,21417065
run_1,21431391
run_1,21433170
run_1,21397656
run_1,21376589
run_1,21365657
run_1,21387573
run_1,21385465
run_1,21438405
run_1,21363380
run_1,21376033
run_1,21418586
run_1,21453497
run_1,21421600
run_1,21384754
run_1,21439780
run_1,21431972
run_1,21411622
run_1,21738600
run_1,21444101
run_1,21506764
run_1,22078778
run_1,21430972
run_1,22658272
run_1,21494713
run_1,21344396
run_1,21515856
run_1,21568407
run_1,21529968
run_1,21496565
run_1,21517949
run_1,21512321
run_1,21546466
run_1,21840337
run_1,21625129
run_1,21608728
run_1,21799661
run_1,21527658
run_1,21477608
run_1,21380243
run_1,21439431
run_1,21366755
run_1,21396556
run_1,21408019
run_1,21388047
run_1,21399477
run_1,21360245
run_1,21413145
run_1,21357114
run_1,21388725
run_1,21379328
run_1,21647439
run_1,21495807
run_1,21535913
run_1,21480719
run_1,21467358
run_1,21519693
run_1,21520752
run_1,21470295
run_1,21553476
run_1,21498225
run_1,21467368
run_1,21483897
run_1,21449578
run_1,21433078
run_1,21392001
run_1,21432796
run_1,21389077
run_1,21416828
run_1,21377122
run_1,21407031
run_1,21355845
run_1,21385542
run_1,21362483
run_1,21369580
